LATITUDE,LONGITUDE,nzip,DMA,DMA_NAME,czip
33.670855,-87.366718,35579,630,BIRMINGHAM (ANN AND TUSC),35579
33.670855,-87.366718,35579,630,BIRMINGHAM (ANN AND TUSC),35579
33.707023,-87.25464,35580,630,BIRMINGHAM (ANN AND TUSC),35580
34.3523,-87.763701,35581,630,BIRMINGHAM (ANN AND TUSC),35581
34.3523,-87.763701,35581,691,HUNTSVILLE-DECATUR (FLOR),35581
34.441919,-88.142121,35582,691,HUNTSVILLE-DECATUR (FLOR),35582
33.822068,-87.083053,35584,630,BIRMINGHAM (ANN AND TUSC),35584
34.378161,-87.695639,35585,691,HUNTSVILLE-DECATUR (FLOR),35585
33.893505,-88.133998,35586,673,COLUMBUS-TUPELO-WEST POINT,35586
33.838518,-87.44943,35587,630,BIRMINGHAM (ANN AND TUSC),35587
33.754608,-88.119072,35592,673,COLUMBUS-TUPELO-WEST POINT,35592
34.365817,-88.07993,35593,630,BIRMINGHAM (ANN AND TUSC),35593
34.365817,-88.07993,35593,691,HUNTSVILLE-DECATUR (FLOR),35593
33.924624,-87.815514,35594,630,BIRMINGHAM (ANN AND TUSC),35594
33.924624,-87.815514,35594,630,BIRMINGHAM (ANN AND TUSC),35594
34.589482,-86.982979,35601,691,HUNTSVILLE-DECATUR (FLOR),35601
34.543962,-86.963191,35602,691,HUNTSVILLE-DECATUR (FLOR),35602
34.546022,-86.980132,35603,691,HUNTSVILLE-DECATUR (FLOR),35603
34.546022,-86.980132,35603,691,HUNTSVILLE-DECATUR (FLOR),35603
34.6108,-87.0212,35609,691,HUNTSVILLE-DECATUR (FLOR),35609
34.952294,-87.27306,35610,691,HUNTSVILLE-DECATUR (FLOR),35610
34.952294,-87.27306,35610,691,HUNTSVILLE-DECATUR (FLOR),35610
34.797054,-86.968292,35611,691,HUNTSVILLE-DECATUR (FLOR),35611
34.7972,-87.00913,35612,691,HUNTSVILLE-DECATUR (FLOR),35612
34.82453,-86.88066,35613,691,HUNTSVILLE-DECATUR (FLOR),35613
34.786009,-87.0738,35614,691,HUNTSVILLE-DECATUR (FLOR),35614
34.70888,-86.74236,35615,691,HUNTSVILLE-DECATUR (FLOR),35615
34.719378,-88.003403,35616,691,HUNTSVILLE-DECATUR (FLOR),35616
34.938611,-87.771389,35617,691,HUNTSVILLE-DECATUR (FLOR),35617
34.652725,-87.30027,35618,691,HUNTSVILLE-DECATUR (FLOR),35618
34.419662,-87.159797,35619,630,BIRMINGHAM (ANN AND TUSC),35619
34.419662,-87.159797,35619,691,HUNTSVILLE-DECATUR (FLOR),35619
34.419662,-87.159797,35619,691,HUNTSVILLE-DECATUR (FLOR),35619
34.907894,-87.007301,35620,691,HUNTSVILLE-DECATUR (FLOR),35620
34.315953,-86.737915,35621,630,BIRMINGHAM (ANN AND TUSC),35621
34.315953,-86.737915,35621,691,HUNTSVILLE-DECATUR (FLOR),35621
34.380464,-86.90361,35622,630,BIRMINGHAM (ANN AND TUSC),35622
34.380464,-86.90361,35622,691,HUNTSVILLE-DECATUR (FLOR),35622
34.818572,-87.657841,35630,691,HUNTSVILLE-DECATUR (FLOR),35630
34.8124,-87.6544,35631,691,HUNTSVILLE-DECATUR (FLOR),35631
34.83995,-87.60655,35632,691,HUNTSVILLE-DECATUR (FLOR),35632
34.854686,-87.686158,35633,691,HUNTSVILLE-DECATUR (FLOR),35633
34.799722,-87.677222,35634,691,HUNTSVILLE-DECATUR (FLOR),35634
34.444683,-86.939326,35640,691,HUNTSVILLE-DECATUR (FLOR),35640
34.613618,-87.199731,35643,691,HUNTSVILLE-DECATUR (FLOR),35643
34.916787,-87.503521,35645,691,HUNTSVILLE-DECATUR (FLOR),35645
34.69706,-87.523225,35646,691,HUNTSVILLE-DECATUR (FLOR),35646
34.9244,-87.135175,35647,691,HUNTSVILLE-DECATUR (FLOR),35647
34.953988,-87.396486,35648,691,HUNTSVILLE-DECATUR (FLOR),35648
34.70888,-86.74235,35649,691,HUNTSVILLE-DECATUR (FLOR),35649
34.493863,-87.291892,35650,691,HUNTSVILLE-DECATUR (FLOR),35650
34.459853,-87.480478,35651,691,HUNTSVILLE-DECATUR (FLOR),35651
34.82843,-87.295778,35652,691,HUNTSVILLE-DECATUR (FLOR),35652
34.82843,-87.295778,35652,691,HUNTSVILLE-DECATUR (FLOR),35652
34.507224,-87.738045,35653,691,HUNTSVILLE-DECATUR (FLOR),35653
34.507224,-87.738045,35653,691,HUNTSVILLE-DECATUR (FLOR),35653
34.507778,-87.728611,35654,691,HUNTSVILLE-DECATUR (FLOR),35654
34.507778,-87.728611,35654,691,HUNTSVILLE-DECATUR (FLOR),35654
34.507778,-87.728611,35654,691,HUNTSVILLE-DECATUR (FLOR),35654
34.757663,-87.684201,35660,691,HUNTSVILLE-DECATUR (FLOR),35660
34.752309,-87.643674,35661,691,HUNTSVILLE-DECATUR (FLOR),35661
34.74468,-87.6675,35662,691,HUNTSVILLE-DECATUR (FLOR),35662
34.536367,-86.780848,35670,691,HUNTSVILLE-DECATUR (FLOR),35670
34.718785,-86.977463,35671,691,HUNTSVILLE-DECATUR (FLOR),35671
34.615186,-87.416281,35672,691,HUNTSVILLE-DECATUR (FLOR),35672
34.615186,-87.416281,35672,691,HUNTSVILLE-DECATUR (FLOR),35672
34.554148,-87.155992,35673,691,HUNTSVILLE-DECATUR (FLOR),35673
34.554148,-87.155992,35673,691,HUNTSVILLE-DECATUR (FLOR),35673
34.722657,-87.697696,35674,691,HUNTSVILLE-DECATUR (FLOR),35674
34.948372,-88.006948,35677,691,HUNTSVILLE-DECATUR (FLOR),35677
34.6108,-87.0212,35699,691,HUNTSVILLE-DECATUR (FLOR),35699
34.961688,-86.754249,35739,691,HUNTSVILLE-DECATUR (FLOR),35739
34.961688,-86.754249,35739,691,HUNTSVILLE-DECATUR (FLOR),35739
34.944662,-85.723082,35740,691,HUNTSVILLE-DECATUR (FLOR),35740
34.721537,-86.482757,35741,691,HUNTSVILLE-DECATUR (FLOR),35741
34.805626,-86.782778,35742,691,HUNTSVILLE-DECATUR (FLOR),35742
34.608049,-85.902438,35744,691,HUNTSVILLE-DECATUR (FLOR),35744
34.91298,-86.1954,35745,691,HUNTSVILLE-DECATUR (FLOR),35745
34.82772,-85.98762,35746,691,HUNTSVILLE-DECATUR (FLOR),35746
34.505825,-86.268771,35747,691,HUNTSVILLE-DECATUR (FLOR),35747
34.715047,-86.393236,35748,691,HUNTSVILLE-DECATUR (FLOR),35748
34.715047,-86.393236,35748,691,HUNTSVILLE-DECATUR (FLOR),35748
34.83297,-86.740448,35749,691,HUNTSVILLE-DECATUR (FLOR),35749
34.83297,-86.740448,35749,691,HUNTSVILLE-DECATUR (FLOR),35749
34.950746,-86.586822,35750,691,HUNTSVILLE-DECATUR (FLOR),35750
34.814562,-86.272522,35751,691,HUNTSVILLE-DECATUR (FLOR),35751
34.736641,-85.964817,35752,691,HUNTSVILLE-DECATUR (FLOR),35752
34.522138,-86.600011,35754,691,HUNTSVILLE-DECATUR (FLOR),35754
34.522138,-86.600011,35754,691,HUNTSVILLE-DECATUR (FLOR),35754
34.453643,-86.143048,35755,691,HUNTSVILLE-DECATUR (FLOR),35755
34.453643,-86.143048,35755,691,HUNTSVILLE-DECATUR (FLOR),35755
34.58202,-86.82054,35756,691,HUNTSVILLE-DECATUR (FLOR),35756
34.58202,-86.82054,35756,691,HUNTSVILLE-DECATUR (FLOR),35756
34.77118,-86.75107,35757,691,HUNTSVILLE-DECATUR (FLOR),35757
34.77118,-86.75107,35757,691,HUNTSVILLE-DECATUR (FLOR),35757
34.68468,-86.79204,35758,691,HUNTSVILLE-DECATUR (FLOR),35758
34.865326,-86.566745,35759,691,HUNTSVILLE-DECATUR (FLOR),35759
34.55047,-86.39396,35760,691,HUNTSVILLE-DECATUR (FLOR),35760
34.55047,-86.39396,35760,691,HUNTSVILLE-DECATUR (FLOR),35760
34.900458,-86.447579,35761,691,HUNTSVILLE-DECATUR (FLOR),35761
34.79238,-86.57178,35762,691,HUNTSVILLE-DECATUR (FLOR),35762
34.608524,-86.462507,35763,691,HUNTSVILLE-DECATUR (FLOR),35763
34.67332,-86.316749,35764,691,HUNTSVILLE-DECATUR (FLOR),35764
34.696008,-85.810398,35765,691,HUNTSVILLE-DECATUR (FLOR),35765
34.696008,-85.810398,35765,691,HUNTSVILLE-DECATUR (FLOR),35765
34.836515,-86.228499,35766,691,HUNTSVILLE-DECATUR (FLOR),35766
34.769722,-86.480833,35767,691,HUNTSVILLE-DECATUR (FLOR),35767
34.91655,-86.08791,35768,691,HUNTSVILLE-DECATUR (FLOR),35768
34.649346,-86.047376,35769,691,HUNTSVILLE-DECATUR (FLOR),35769
34.649346,-86.047376,35769,691,HUNTSVILLE-DECATUR (FLOR),35769
34.581813,-85.990279,35771,691,HUNTSVILLE-DECATUR (FLOR),35771
34.581813,-85.990279,35771,691,HUNTSVILLE-DECATUR (FLOR),35771
34.869691,-85.834068,35772,691,HUNTSVILLE-DECATUR (FLOR),35772
34.899825,-86.690991,35773,691,HUNTSVILLE-DECATUR (FLOR),35773
34.899825,-86.690991,35773,691,HUNTSVILLE-DECATUR (FLOR),35773
34.748395,-86.275527,35774,691,HUNTSVILLE-DECATUR (FLOR),35774
34.550157,-86.694204,35775,691,HUNTSVILLE-DECATUR (FLOR),35775
34.576055,-86.243541,35776,691,HUNTSVILLE-DECATUR (FLOR),35776
34.576055,-86.243541,35776,691,HUNTSVILLE-DECATUR (FLOR),35776
34.576055,-86.243541,35776,691,HUNTSVILLE-DECATUR (FLOR),35776
34.727581,-86.567359,35801,691,HUNTSVILLE-DECATUR (FLOR),35801
34.668804,-86.559534,35802,691,HUNTSVILLE-DECATUR (FLOR),35802
34.616596,-86.545823,35803,691,HUNTSVILLE-DECATUR (FLOR),35803
34.728184,-86.58528,35804,691,HUNTSVILLE-DECATUR (FLOR),35804
34.713587,-86.614947,35805,691,HUNTSVILLE-DECATUR (FLOR),35805
34.755695,-86.676777,35806,691,HUNTSVILLE-DECATUR (FLOR),35806
34.71199,-86.654669,35807,691,HUNTSVILLE-DECATUR (FLOR),35807
34.699523,-86.642815,35808,691,HUNTSVILLE-DECATUR (FLOR),35808
34.730278,-86.586111,35809,691,HUNTSVILLE-DECATUR (FLOR),35809
34.779459,-86.606391,35810,691,HUNTSVILLE-DECATUR (FLOR),35810
34.782277,-86.524406,35811,691,HUNTSVILLE-DECATUR (FLOR),35811
34.633262,-86.654584,35812,691,HUNTSVILLE-DECATUR (FLOR),35812
34.645167,-86.753344,35813,691,HUNTSVILLE-DECATUR (FLOR),35813
34.70943,-86.61484,35814,691,HUNTSVILLE-DECATUR (FLOR),35814
34.64268,-86.56698,35815,691,HUNTSVILLE-DECATUR (FLOR),35815
34.739009,-86.622811,35816,691,HUNTSVILLE-DECATUR (FLOR),35816
34.623142,-86.732836,35824,691,HUNTSVILLE-DECATUR (FLOR),35824
34.73022,-86.58612,35893,691,HUNTSVILLE-DECATUR (FLOR),35893
34.64647,-86.75109,35894,691,HUNTSVILLE-DECATUR (FLOR),35894
34.73009,-86.58606,35895,691,HUNTSVILLE-DECATUR (FLOR),35895
34.66265,-86.75244,35896,691,HUNTSVILLE-DECATUR (FLOR),35896
34.71925,-86.62993,35897,691,HUNTSVILLE-DECATUR (FLOR),35897
34.62855,-86.6547,35898,691,HUNTSVILLE-DECATUR (FLOR),35898
34.74007,-86.62883,35899,691,HUNTSVILLE-DECATUR (FLOR),35899
34.00824,-85.94424,35901,630,BIRMINGHAM (ANN AND TUSC),35901
34.00824,-85.94424,35901,630,BIRMINGHAM (ANN AND TUSC),35901
34.000816,-85.957917,35902,630,BIRMINGHAM (ANN AND TUSC),35902
33.9933,-85.9059,35903,630,BIRMINGHAM (ANN AND TUSC),35903
33.9933,-85.9059,35903,630,BIRMINGHAM (ANN AND TUSC),35903
34.02631,-86.05489,35904,630,BIRMINGHAM (ANN AND TUSC),35904
33.95323,-85.90534,35905,630,BIRMINGHAM (ANN AND TUSC),35905
33.95323,-85.90534,35905,630,BIRMINGHAM (ANN AND TUSC),35905
33.942,-86.10372,35906,630,BIRMINGHAM (ANN AND TUSC),35906
33.942,-86.10372,35906,630,BIRMINGHAM (ANN AND TUSC),35906
34.014167,-86.006667,35907,630,BIRMINGHAM (ANN AND TUSC),35907
34.014167,-86.006667,35907,630,BIRMINGHAM (ANN AND TUSC),35907
34.264121,-86.205642,35950,691,HUNTSVILLE-DECATUR (FLOR),35950
34.2675,-86.208889,35951,691,HUNTSVILLE-DECATUR (FLOR),35951
34.2675,-86.208889,35951,691,HUNTSVILLE-DECATUR (FLOR),35951
34.026,-86.29926,35952,630,BIRMINGHAM (ANN AND TUSC),35952
34.026,-86.29926,35952,630,BIRMINGHAM (ANN AND TUSC),35952
34.026,-86.29926,35952,691,HUNTSVILLE-DECATUR (FLOR),35952
33.836553,-86.250791,35953,630,BIRMINGHAM (ANN AND TUSC),35953
34.08306,-86.06028,35954,630,BIRMINGHAM (ANN AND TUSC),35954
34.08306,-86.06028,35954,691,HUNTSVILLE-DECATUR (FLOR),35954
34.202618,-86.155491,35956,630,BIRMINGHAM (ANN AND TUSC),35956
34.202618,-86.155491,35956,691,HUNTSVILLE-DECATUR (FLOR),35956
34.1481,-86.14806,35957,630,BIRMINGHAM (ANN AND TUSC),35957
34.1481,-86.14806,35957,630,BIRMINGHAM (ANN AND TUSC),35957
34.1481,-86.14806,35957,691,HUNTSVILLE-DECATUR (FLOR),35957
34.1481,-86.14806,35957,691,HUNTSVILLE-DECATUR (FLOR),35957
34.950153,-85.644311,35958,691,HUNTSVILLE-DECATUR (FLOR),35958
34.219158,-85.597436,35959,630,BIRMINGHAM (ANN AND TUSC),35959
34.219158,-85.597436,35959,691,HUNTSVILLE-DECATUR (FLOR),35959
34.15172,-85.671294,35960,630,BIRMINGHAM (ANN AND TUSC),35960
34.30801,-85.833197,35961,630,BIRMINGHAM (ANN AND TUSC),35961
34.30801,-85.833197,35961,630,BIRMINGHAM (ANN AND TUSC),35961
34.30801,-85.833197,35961,691,HUNTSVILLE-DECATUR (FLOR),35961
34.283675,-85.997858,35962,691,HUNTSVILLE-DECATUR (FLOR),35962
34.283675,-85.997858,35962,691,HUNTSVILLE-DECATUR (FLOR),35962
34.357951,-85.927755,35963,691,HUNTSVILLE-DECATUR (FLOR),35963
34.171471,-86.321247,35964,691,HUNTSVILLE-DECATUR (FLOR),35964
34.809162,-85.732227,35966,691,HUNTSVILLE-DECATUR (FLOR),35966
34.809162,-85.732227,35966,691,HUNTSVILLE-DECATUR (FLOR),35966
34.445928,-85.714755,35967,630,BIRMINGHAM (ANN AND TUSC),35967
34.445928,-85.714755,35967,691,HUNTSVILLE-DECATUR (FLOR),35967
34.444167,-85.719722,35968,691,HUNTSVILLE-DECATUR (FLOR),35968
34.505341,-85.903966,35971,691,HUNTSVILLE-DECATUR (FLOR),35971
33.992441,-86.227941,35972,630,BIRMINGHAM (ANN AND TUSC),35972
33.992441,-86.227941,35972,630,BIRMINGHAM (ANN AND TUSC),35972
34.369772,-85.55715,35973,630,BIRMINGHAM (ANN AND TUSC),35973
34.359214,-86.004258,35974,691,HUNTSVILLE-DECATUR (FLOR),35974
34.435189,-86.04293,35975,691,HUNTSVILLE-DECATUR (FLOR),35975
34.435189,-86.04293,35975,691,HUNTSVILLE-DECATUR (FLOR),35975
34.336474,-86.306105,35976,630,BIRMINGHAM (ANN AND TUSC),35976
34.336474,-86.306105,35976,630,BIRMINGHAM (ANN AND TUSC),35976
34.336474,-86.306105,35976,691,HUNTSVILLE-DECATUR (FLOR),35976
34.62856,-85.752204,35978,691,HUNTSVILLE-DECATUR (FLOR),35978
34.62856,-85.752204,35978,691,HUNTSVILLE-DECATUR (FLOR),35978
34.880933,-85.63701,35979,691,HUNTSVILLE-DECATUR (FLOR),35979
34.880933,-85.63701,35979,691,HUNTSVILLE-DECATUR (FLOR),35979
34.184335,-86.321259,35980,630,BIRMINGHAM (ANN AND TUSC),35980
34.184335,-86.321259,35980,691,HUNTSVILLE-DECATUR (FLOR),35980
34.729436,-85.636563,35981,691,HUNTSVILLE-DECATUR (FLOR),35981
34.729436,-85.636563,35981,691,HUNTSVILLE-DECATUR (FLOR),35981
34.161969,-85.778922,35983,630,BIRMINGHAM (ANN AND TUSC),35983
34.161969,-85.778922,35983,691,HUNTSVILLE-DECATUR (FLOR),35983
34.589645,-85.577554,35984,630,BIRMINGHAM (ANN AND TUSC),35984
34.589645,-85.577554,35984,691,HUNTSVILLE-DECATUR (FLOR),35984
34.499236,-85.845974,35986,691,HUNTSVILLE-DECATUR (FLOR),35986
33.931933,-86.175466,35987,630,BIRMINGHAM (ANN AND TUSC),35987
33.931933,-86.175466,35987,630,BIRMINGHAM (ANN AND TUSC),35987
34.559073,-85.78841,35988,691,HUNTSVILLE-DECATUR (FLOR),35988
34.505057,-85.68293,35989,691,HUNTSVILLE-DECATUR (FLOR),35989
34.064583,-86.287287,35990,630,BIRMINGHAM (ANN AND TUSC),35990
32.45868,-86.71458,36003,698,MONTGOMERY-SELMA,36003
31.841436,-85.792945,36005,698,MONTGOMERY-SELMA,36005
32.614808,-86.711294,36006,630,BIRMINGHAM (ANN AND TUSC),36006
32.614808,-86.711294,36006,698,MONTGOMERY-SELMA,36006
32.500278,-86.571944,36008,698,MONTGOMERY-SELMA,36008
31.587124,-86.249749,36009,698,MONTGOMERY-SELMA,36009
31.720685,-85.817326,36010,606,DOTHAN,36010
31.720685,-85.817326,36010,698,MONTGOMERY-SELMA,36010
32.29734,-86.01846,36013,698,MONTGOMERY-SELMA,36013
32.29734,-86.01846,36013,698,MONTGOMERY-SELMA,36013
31.66402,-86.7011,36015,698,MONTGOMERY-SELMA,36015
31.883093,-85.449474,36016,522,"COLUMBUS, GA (OPELIKA, AL)",36016
31.710914,-85.660721,36017,522,"COLUMBUS, GA (OPELIKA, AL)",36017
32.496312,-86.341921,36020,698,MONTGOMERY-SELMA,36020
32.583992,-86.44495,36022,698,MONTGOMERY-SELMA,36022
32.583992,-86.44495,36022,698,MONTGOMERY-SELMA,36022
32.60815,-85.8085,36023,698,MONTGOMERY-SELMA,36023
32.68158,-85.99788,36024,698,MONTGOMERY-SELMA,36024
32.518653,-86.350272,36025,698,MONTGOMERY-SELMA,36025
32.8032,-86.0799,36026,630,BIRMINGHAM (ANN AND TUSC),36026
32.8032,-86.0799,36026,698,MONTGOMERY-SELMA,36026
31.886895,-85.153876,36027,522,"COLUMBUS, GA (OPELIKA, AL)",36027
31.886895,-85.153876,36027,522,"COLUMBUS, GA (OPELIKA, AL)",36027
31.521319,-86.3621,36028,698,MONTGOMERY-SELMA,36028
31.521319,-86.3621,36028,698,MONTGOMERY-SELMA,36028
32.177578,-85.904065,36029,698,MONTGOMERY-SELMA,36029
32.177578,-85.904065,36029,698,MONTGOMERY-SELMA,36029
32.177578,-85.904065,36029,698,MONTGOMERY-SELMA,36029
31.876035,-86.794445,36030,698,MONTGOMERY-SELMA,36030
32.28612,-85.7277,36031,698,MONTGOMERY-SELMA,36031
32.28612,-85.7277,36031,698,MONTGOMERY-SELMA,36031
31.98379,-86.578181,36032,698,MONTGOMERY-SELMA,36032
31.98379,-86.578181,36032,698,MONTGOMERY-SELMA,36032
31.637164,-86.73557,36033,686,MOBILE-PENSACOLA (FT WALT),36033
31.637164,-86.73557,36033,698,MONTGOMERY-SELMA,36033
31.668835,-86.167582,36034,606,DOTHAN,36034
31.668835,-86.167582,36034,698,MONTGOMERY-SELMA,36034
31.668835,-86.167582,36034,698,MONTGOMERY-SELMA,36034
31.854867,-86.109602,36035,698,MONTGOMERY-SELMA,36035
31.854867,-86.109602,36035,698,MONTGOMERY-SELMA,36035
32.001324,-86.115442,36036,698,MONTGOMERY-SELMA,36036
32.001324,-86.115442,36036,698,MONTGOMERY-SELMA,36036
31.818346,-86.607111,36037,698,MONTGOMERY-SELMA,36037
31.818346,-86.607111,36037,698,MONTGOMERY-SELMA,36037
31.423694,-86.416665,36038,698,MONTGOMERY-SELMA,36038
32.30767,-85.80475,36039,698,MONTGOMERY-SELMA,36039
32.20548,-86.66022,36040,698,MONTGOMERY-SELMA,36040
31.920689,-86.297915,36041,698,MONTGOMERY-SELMA,36041
31.877954,-86.398381,36042,698,MONTGOMERY-SELMA,36042
31.877954,-86.398381,36042,698,MONTGOMERY-SELMA,36042
32.232264,-86.3675,36043,698,MONTGOMERY-SELMA,36043
32.232264,-86.3675,36043,698,MONTGOMERY-SELMA,36043
32.618889,-85.948611,36045,698,MONTGOMERY-SELMA,36045
31.987501,-86.279133,36046,698,MONTGOMERY-SELMA,36046
31.987501,-86.279133,36046,698,MONTGOMERY-SELMA,36046
31.987501,-86.279133,36046,698,MONTGOMERY-SELMA,36046
32.07992,-86.55545,36047,698,MONTGOMERY-SELMA,36047
32.07992,-86.55545,36047,698,MONTGOMERY-SELMA,36047
31.782237,-85.555031,36048,522,"COLUMBUS, GA (OPELIKA, AL)",36048
31.71216,-86.26518,36049,698,MONTGOMERY-SELMA,36049
31.71216,-86.26518,36049,698,MONTGOMERY-SELMA,36049
32.669078,-86.516511,36051,630,BIRMINGHAM (ANN AND TUSC),36051
32.669078,-86.516511,36051,698,MONTGOMERY-SELMA,36051
32.669078,-86.516511,36051,698,MONTGOMERY-SELMA,36051
32.49175,-86.3666,36052,698,MONTGOMERY-SELMA,36052
32.49175,-86.3666,36052,698,MONTGOMERY-SELMA,36052
32.107496,-85.525578,36053,522,"COLUMBUS, GA (OPELIKA, AL)",36053
32.107496,-85.525578,36053,698,MONTGOMERY-SELMA,36053
32.490153,-86.364843,36054,698,MONTGOMERY-SELMA,36054
32.36181,-86.06346,36057,698,MONTGOMERY-SELMA,36057
31.99062,-85.74552,36061,698,MONTGOMERY-SELMA,36061
31.849064,-86.20727,36062,698,MONTGOMERY-SELMA,36062
32.323873,-86.094298,36064,698,MONTGOMERY-SELMA,36064
32.067778,-86.059722,36065,698,MONTGOMERY-SELMA,36065
32.467331,-86.436973,36066,698,MONTGOMERY-SELMA,36066
32.467331,-86.436973,36066,698,MONTGOMERY-SELMA,36066
32.486051,-86.508546,36067,698,MONTGOMERY-SELMA,36067
32.4617,-86.446691,36068,698,MONTGOMERY-SELMA,36068
32.0949,-86.28222,36069,698,MONTGOMERY-SELMA,36069
31.768579,-86.366841,36071,698,MONTGOMERY-SELMA,36071
31.89108,-85.14552,36072,522,"COLUMBUS, GA (OPELIKA, AL)",36072
32.406385,-85.953792,36075,698,MONTGOMERY-SELMA,36075
32.541031,-85.903809,36078,698,MONTGOMERY-SELMA,36078
32.541031,-85.903809,36078,698,MONTGOMERY-SELMA,36078
31.71424,-85.97589,36079,606,DOTHAN,36079
31.71424,-85.97589,36079,698,MONTGOMERY-SELMA,36079
32.654302,-86.268225,36080,630,BIRMINGHAM (ANN AND TUSC),36080
32.654302,-86.268225,36080,698,MONTGOMERY-SELMA,36080
31.802648,-85.963972,36081,698,MONTGOMERY-SELMA,36081
31.802648,-85.963972,36081,698,MONTGOMERY-SELMA,36081
31.80032,-85.95823,36082,698,MONTGOMERY-SELMA,36082
32.425019,-85.691139,36083,698,MONTGOMERY-SELMA,36083
32.415,-85.68018,36087,698,MONTGOMERY-SELMA,36087
32.414866,-85.717932,36088,698,MONTGOMERY-SELMA,36088
32.14192,-85.714695,36089,698,MONTGOMERY-SELMA,36089
32.14192,-85.714695,36089,698,MONTGOMERY-SELMA,36089
32.14192,-85.714695,36089,698,MONTGOMERY-SELMA,36089
32.68994,-86.550196,36091,630,BIRMINGHAM (ANN AND TUSC),36091
32.68994,-86.550196,36091,698,MONTGOMERY-SELMA,36091
32.530497,-86.196125,36092,698,MONTGOMERY-SELMA,36092
32.544192,-86.201761,36093,698,MONTGOMERY-SELMA,36093
32.39609,-86.32393,36101,698,MONTGOMERY-SELMA,36101
32.39752,-86.32642,36102,698,MONTGOMERY-SELMA,36102
32.39691,-86.32621,36103,698,MONTGOMERY-SELMA,36103
32.40749,-86.32948,36104,698,MONTGOMERY-SELMA,36104
32.326133,-86.313121,36105,698,MONTGOMERY-SELMA,36105
32.354062,-86.264625,36106,698,MONTGOMERY-SELMA,36106
32.378649,-86.278545,36107,698,MONTGOMERY-SELMA,36107
32.347502,-86.363898,36108,698,MONTGOMERY-SELMA,36108
32.382792,-86.243228,36109,698,MONTGOMERY-SELMA,36109
32.418366,-86.273733,36110,698,MONTGOMERY-SELMA,36110
32.339129,-86.270633,36111,698,MONTGOMERY-SELMA,36111
32.3884,-86.3514,36112,698,MONTGOMERY-SELMA,36112
32.3829,-86.3043,36113,698,MONTGOMERY-SELMA,36113
32.4045,-86.2459,36114,698,MONTGOMERY-SELMA,36114
32.4087,-86.2458,36115,698,MONTGOMERY-SELMA,36115
32.312677,-86.23884,36116,698,MONTGOMERY-SELMA,36116
32.38369,-86.13246,36117,698,MONTGOMERY-SELMA,36117
32.38369,-86.13246,36117,698,MONTGOMERY-SELMA,36117
32.40722,-86.2486,36118,698,MONTGOMERY-SELMA,36118
32.396374,-86.325978,36119,698,MONTGOMERY-SELMA,36119
32.31183,-86.23429,36120,698,MONTGOMERY-SELMA,36120
32.3864,-86.1478,36121,698,MONTGOMERY-SELMA,36121
32.3665,-86.2999,36123,698,MONTGOMERY-SELMA,36123
32.39305,-86.17639,36124,698,MONTGOMERY-SELMA,36124
32.31524,-86.3188,36125,698,MONTGOMERY-SELMA,36125
32.37432,-86.3118,36130,698,MONTGOMERY-SELMA,36130
32.3785,-86.3007,36131,698,MONTGOMERY-SELMA,36131
32.37757,-86.18007,36132,698,MONTGOMERY-SELMA,36132
32.3743,-86.31222,36133,698,MONTGOMERY-SELMA,36133
32.37731,-86.31016,36134,698,MONTGOMERY-SELMA,36134
32.385924,-86.147453,36135,698,MONTGOMERY-SELMA,36135
32.385925,-86.147454,36140,698,MONTGOMERY-SELMA,36140
32.3864,-86.1478,36141,698,MONTGOMERY-SELMA,36141
32.38022,-86.313,36142,698,MONTGOMERY-SELMA,36142
32.3785,-86.3007,36177,698,MONTGOMERY-SELMA,36177
32.32696,-86.27862,36191,698,MONTGOMERY-SELMA,36191
33.659145,-85.825055,36201,630,BIRMINGHAM (ANN AND TUSC),36201
33.71701,-85.875422,36202,630,BIRMINGHAM (ANN AND TUSC),36202
33.60906,-85.83702,36203,630,BIRMINGHAM (ANN AND TUSC),36203
33.60906,-85.83702,36203,630,BIRMINGHAM (ANN AND TUSC),36203
33.68532,-85.8231,36204,630,BIRMINGHAM (ANN AND TUSC),36204
33.659722,-85.831667,36205,630,BIRMINGHAM (ANN AND TUSC),36205
33.720723,-85.833608,36206,630,BIRMINGHAM (ANN AND TUSC),36206
33.654206,-85.768991,36207,630,BIRMINGHAM (ANN AND TUSC),36207
33.6578,-85.7717,36210,630,BIRMINGHAM (ANN AND TUSC),36210
33.766474,-85.895058,36250,630,BIRMINGHAM (ANN AND TUSC),36250
33.272895,-85.832611,36251,630,BIRMINGHAM (ANN AND TUSC),36251
33.601296,-85.965005,36253,630,BIRMINGHAM (ANN AND TUSC),36253
33.65631,-85.699155,36254,630,BIRMINGHAM (ANN AND TUSC),36254
33.214714,-85.690502,36255,524,ATLANTA,36255
33.214714,-85.690502,36255,630,BIRMINGHAM (ANN AND TUSC),36255
33.214714,-85.690502,36255,698,MONTGOMERY-SELMA,36255
33.039761,-85.74036,36256,698,MONTGOMERY-SELMA,36256
33.628966,-85.741918,36257,630,BIRMINGHAM (ANN AND TUSC),36257
33.453757,-85.685169,36258,524,ATLANTA,36258
33.453757,-85.685169,36258,524,ATLANTA,36258
33.453757,-85.685169,36258,630,BIRMINGHAM (ANN AND TUSC),36258
33.604074,-85.977368,36260,630,BIRMINGHAM (ANN AND TUSC),36260
